"","SITE","SOIL","TIME","HOST","TISSUE","TEMP","MEDIA","IR"
"MSHM4871","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Branch","30","PDA+Plant extract",0
"MSHM4872","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Branch","30","PDA+Plant extract",0
"MSHM4873","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","23","PDA",1
"MSHM4874","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","23","PDA",1
"MSHM4875","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","23","PDA",0
"MSHM4876","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","23","PDA",1
"MSHM4877","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","23","PDA",0
"MSHM4878","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","23","PDA",0
"MSHM4879","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","30","PDA",1
"MSHM4880","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","30","PDA",2
"MSHM4881","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","30","PDA",0
"MSHM4882","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","30","PDA",0
"MSHM4883","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","30","PDA",0
"MSHM4884","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","30","PDA",1
"MSHM4885","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","23","PDA+Plant extract",1
"MSHM4886","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","23","PDA+Plant extract",0
"MSHM4887","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","23","PDA+Plant extract",1
"MSHM4888","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","23","PDA+Plant extract",0
"MSHM4889","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","23","PDA+Plant extract",0
"MSHM4890","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","23","PDA+Plant extract",0
"MSHM4891","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","30","PDA+Plant extract",2
"MSHM4892","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","30","PDA+Plant extract",0
"MSHM4893","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","30","PDA+Plant extract",2
"MSHM4894","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","30","PDA+Plant extract",2
"MSHM4895","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","30","PDA+Plant extract",5
"MSHM4896","Sorkhe","Gypsum Soil","Winter","Eremurus sp.","Root","30","PDA+Plant extract",3
"MSHM5761","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA",1
"MSHM5762","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA",1
"MSHM5763","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA",0
"MSHM5764","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA",2
"MSHM5765","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA",2
"MSHM5766","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA",1
"MSHM5767","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA+Plant extract",1
"MSHM5768","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA+Plant extract",2
"MSHM5769","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA+Plant extract",3
"MSHM5770","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA+Plant extract",4
"MSHM5771","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA+Plant extract",4
"MSHM5772","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA+Plant extract",5
"MSHM5773","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA",0
"MSHM5774","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA",0
"MSHM5775","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA",0
"MSHM5776","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA",0
"MSHM5777","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA",0
"MSHM5778","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA",0
"MSHM5779","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA+Plant extract",0
"MSHM5780","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA+Plant extract",0
"MSHM5781","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA+Plant extract",0
"MSHM5782","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA+Plant extract",0
"MSHM5783","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA+Plant extract",0
"MSHM5784","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA+Plant extract",0
"MSHM5785","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",1
"MSHM5786","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",0
"MSHM5787","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",1
"MSHM5788","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",0
"MSHM5789","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",0
"MSHM5790","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",3
"MSHM5791","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",1
"MSHM5792","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",1
"MSHM5793","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",0
"MSHM5794","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",0
"MSHM5795","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",1
"MSHM5796","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",0
"MSHM5797","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",0
"MSHM5798","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",0
"MSHM5799","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",1
"MSHM5800","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",3
"MSHM5801","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",0
"MSHM5802","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",2
"MSHM5803","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",0
"MSHM5804","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",0
"MSHM5805","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",1
"MSHM5806","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",0
"MSHM5807","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",0
"MSHM5808","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",1
"MSHM5809","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA",2
"MSHM5810","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA",1
"MSHM5811","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA",0
"MSHM5812","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA",1
"MSHM5813","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA",4
"MSHM5814","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA",4
"MSHM5815","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA+Plant extract",0
"MSHM5816","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA+Plant extract",1
"MSHM5817","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA+Plant extract",4
"MSHM5818","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA+Plant extract",3
"MSHM5819","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA+Plant extract",5
"MSHM5820","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA+Plant extract",7
"MSHM5821","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA",0
"MSHM5822","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA",0
"MSHM5823","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA",0
"MSHM5824","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA",0
"MSHM5825","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA",0
"MSHM5826","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA",0
"MSHM5827","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA+Plant extract",0
"MSHM5828","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA+Plant extract",0
"MSHM5829","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA+Plant extract",0
"MSHM5830","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA+Plant extract",0
"MSHM5831","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA+Plant extract",0
"MSHM5832","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA+Plant extract",0
"MSHM5833","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",1
"MSHM5834","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",1
"MSHM5835","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",4
"MSHM5836","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",0
"MSHM5837","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",0
"MSHM5838","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",0
"MSHM5839","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",1
"MSHM5840","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",0
"MSHM5841","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",0
"MSHM5842","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",0
"MSHM5843","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",2
"MSHM5844","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",1
"MSHM5845","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",0
"MSHM5846","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",0
"MSHM5847","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",1
"MSHM5848","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",0
"MSHM5849","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",0
"MSHM5850","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",0
"MSHM5851","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",0
"MSHM5852","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",2
"MSHM5853","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",1
"MSHM5854","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",0
"MSHM5855","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",3
"MSHM5856","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",2
"MSHM5857","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA",1
"MSHM5858","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA",1
"MSHM5859","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA",0
"MSHM5860","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA",4
"MSHM5861","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA",1
"MSHM5862","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA",3
"MSHM5863","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA+Plant extract",2
"MSHM5864","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA+Plant extract",2
"MSHM5865","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA+Plant extract",3
"MSHM5866","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA+Plant extract",1
"MSHM5867","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA+Plant extract",4
"MSHM5868","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA+Plant extract",6
"MSHM5869","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA",2
"MSHM5870","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA",0
"MSHM5871","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA",0
"MSHM5872","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA",0
"MSHM5873","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA",0
"MSHM5874","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA",0
"MSHM5875","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA+Plant extract",0
"MSHM5876","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA+Plant extract",0
"MSHM5877","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA+Plant extract",0
"MSHM5878","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA+Plant extract",0
"MSHM5879","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA+Plant extract",0
"MSHM5880","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA+Plant extract",0
"MSHM5881","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",1
"MSHM5882","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",2
"MSHM5883","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",1
"MSHM5884","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",1
"MSHM5885","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",0
"MSHM5886","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",0
"MSHM5887","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",0
"MSHM5888","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",0
"MSHM5889","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",1
"MSHM5890","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",0
"MSHM5891","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",0
"MSHM5892","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",0
"MSHM5893","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",0
"MSHM5894","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",1
"MSHM5895","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",0
"MSHM5896","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",2
"MSHM5897","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",2
"MSHM5898","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",0
"MSHM5899","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",2
"MSHM5900","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",0
"MSHM5901","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",1
"MSHM5902","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",1
"MSHM5903","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",0
"MSHM5904","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",3
"MSHM5905","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA",1
"MSHM5906","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA",3
"MSHM5907","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA",1
"MSHM5908","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA",2
"MSHM5909","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA",1
"MSHM5910","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA",4
"MSHM5911","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA+Plant extract",2
"MSHM5912","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA+Plant extract",2
"MSHM5913","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA+Plant extract",2
"MSHM5914","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA+Plant extract",6
"MSHM5915","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA+Plant extract",8
"MSHM5916","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA+Plant extract",6
"MSHM5917","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA",0
"MSHM5918","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA",0
"MSHM5919","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA",0
"MSHM5920","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA",0
"MSHM5921","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA",0
"MSHM5922","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA",0
"MSHM5923","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA+Plant extract",0
"MSHM5924","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA+Plant extract",0
"MSHM5925","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA+Plant extract",0
"MSHM5926","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA+Plant extract",0
"MSHM5927","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA+Plant extract",0
"MSHM5928","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA+Plant extract",0
"MSHM5929","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",1
"MSHM5930","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",2
"MSHM5931","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",0
"MSHM5932","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",0
"MSHM5933","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",0
"MSHM5934","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",2
"MSHM5935","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",1
"MSHM5936","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",1
"MSHM5937","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",1
"MSHM5938","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",0
"MSHM5939","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",0
"MSHM5940","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",0
"MSHM5941","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",0
"MSHM5942","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",0
"MSHM5943","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",0
"MSHM5944","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",0
"MSHM5945","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",0
"MSHM5946","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA+Plant extract",0
"MSHM5947","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",0
"MSHM5948","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",0
"MSHM5949","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",2
"MSHM5950","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",0
"MSHM5951","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",0
"MSHM5952","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA+Plant extract",3
"MSHM5953","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA",1
"MSHM5954","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA",4
"MSHM5955","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA",3
"MSHM5956","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA",3
"MSHM5957","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA",3
"MSHM5958","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA",3
"MSHM5959","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA+Plant extract",2
"MSHM5960","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA+Plant extract",2
"MSHM5961","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","23","PDA+Plant extract",1
"MSHM5962","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA+Plant extract",2
"MSHM5963","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA+Plant extract",9
"MSHM5964","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Leaf","30","PDA+Plant extract",5
"MSHM5965","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA",1
"MSHM5966","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA",0
"MSHM5967","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA",0
"MSHM5968","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA",0
"MSHM5969","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA",0
"MSHM5970","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA",0
"MSHM5971","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA+Plant extract",0
"MSHM5972","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA+Plant extract",0
"MSHM5973","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","23","PDA+Plant extract",0
"MSHM5974","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA+Plant extract",0
"MSHM5975","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA+Plant extract",0
"MSHM5976","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Branch","30","PDA+Plant extract",0
"MSHM5977","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",1
"MSHM5978","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",0
"MSHM5979","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",2
"MSHM5980","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",0
"MSHM5981","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",0
"MSHM5982","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","23","PDA",0
"MSHM5983","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",0
"MSHM5984","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",2
"MSHM5985","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",0
"MSHM5986","Sorkhe","Gypsum Soil","Winter","Gypsophila atriplicoides","Root","30","PDA",0
